collection,gpp_no,accession_number,culture_general,culture_specific,country_production,region_production,date_earliest,mean_date,date_latest,period,art_period,dynasty,dynasty_simple,reign,material,technique,description,ware,maker,object_type,dimensions,N_gpp_no
bapd,bapd_310484,"st. petersburg, state hermitage museum: 2635",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_310485,"new york (ny), metropolitan museum: 31.11.10",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_310486,"london, british museum: b548 | london, british museum: 1873.8-20.299",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_310489,"athens, ceramicus: 25",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_310490,"athens, national museum: 404 | athens, national museum: cc674",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3247,"heidelberg, ruprecht-karls-universität: l56",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3249,"heidelberg, ruprecht-karls-universität: l54",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3250,"heidelberg, ruprecht-karls-universität: l55",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3271,"hannover, kestner museum: 1967.11",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_330255,"new york (ny), metropolitan museum: 41.162.36 | new york (ny), gallatin",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_350084,"istanbul, archaeological museum: 193 | istanbul, archaeological museum: a6.3444",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_350280,"forest hills (ny), ternbach | great neck (ny), pomerance",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_350340,"boston (ma), museum of fine arts: 67.1006",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_350379,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_350382,"london, market, sotheby's | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_350383,"basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_350388,"boston (ma), museum of fine arts: 60.1452",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_350401,"rome, musei capitolini: 27a",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_350402,"rome, musei capitolini: 216",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_350408,"luzern, market, ars antiqua",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_350410,"basel, antikenmuseum und sammlung ludwig: lu30 | luzern, market, ars antiqua | aachen, private, dr. p. ludwig",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_350413,"new york (ny), market, royal athena | london, market, spink | new york (ny), market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_350417,"london, market, christie's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_350419,"paris, musée du louvre: e824",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_350426,"basel, market, münzen und medaillen a.g. | new york (ny), market, emmerich",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_350429,"tarquinia, museo nazionale tarquiniese: 617",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_350438,"new york (ny), metropolitan museum: 2010.147 | basel, market, münzen und medaillen a.g. | new york (ny), private | new york (ny), market, emmerich",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_350478,"new york (ny), metropolitan museum: 56.11.1",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_351458,"amsterdam, allard pierson museum: 8589 | rome, market | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_370003,"new york (ny), metropolitan museum: 75.2.10 | new york (ny), metropolitan museum: gr541",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_371,"paris, musée du louvre: f44 | campana collection: 212",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_3968,"salonica, archaeological museum: 2971",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_41012,"havana, museo nacional de bellas artes: 119 | havana, lagunillas",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_41363,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_41475,"moscow, pushkin state museum of fine arts: m640",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_41555,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_41652,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_41689,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,olpe,NA,1
bapd,bapd_41912,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_42165,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_42173,"new york (ny), market, christie's | london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_43377,"rome, mus. naz. etrusco di villa giulia: 50425 | rome, mus. naz. etrusco di villa giulia: 438",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_43576,"new york (ny), market, christie's | geneva, market, laforet | new york (ny), market, royal athena | jerusalem, elie borowski | toronto, borowski",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_43935,"new york (ny), market, christie's | new york (ny), market, classical auctions, inc. | woodland hills (ca), market, antiqua inc.",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_44089,"athens, national museum: 497 | athens, national museum: cc676",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_44374,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_44382,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,olpe,NA,1
bapd,bapd_44385,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_44390,"new york (ny), market, sotheby's | london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_4533,"oxford, ashmolean museum: 1960.741",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_46010,"paris, musée du louvre: e858",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_464,"london, british museum: b586 | london, british museum: 1842,0728.835",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_46906,"london, british museum: b29",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_4933,"cambridge (ma), harvard university, arthur m. sackler museum: 1977.216.2383 | cambridge (ma), harvard university, arthur m. sackler museum: 1963.69",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_51,"london, market, christie's | london, market, ede",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_5173,"new york (ny), market, sotheby's | madison (wi), elvehjem museum of art: loan5173",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_5697,"geneva, musée d'art et d'histoire: mf152",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_6098,"berlin, antikensammlung: f1702 | berlin, schloss charlottenburg: f1702",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_6099,"berlin, antikensammlung: 31139 | berlin, schloss charlottenburg: 31139",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_6125,"tübingen, eberhard-karls-universität, archäologisches institut: 28.5451",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_61597,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_623,"leiden, rijksmuseum van oudheden: i1958.1.1",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_6237,"new york (ny), market, sotheby's | london, market, ede",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_625,"leiden, rijksmuseum van oudheden: i1958.4.1",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_6433,"beverly hills (ca), market, summa galleries",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_6460,"japan, private | new york (ny), market, royal athena",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_666,"new york (ny), metropolitan museum: 56.11.4 | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_6915,"basel, antikenmuseum und sammlung ludwig: bs1921.342",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_6916,"basel, antikenmuseum und sammlung ludwig: bs408",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_7105,"athens, museum for cycladic and archaic art: 716 | london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_7134,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_7164,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_7175,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_7344,"london, market, christie's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_7411,"athens, museum for cycladic and archaic art: 780 | london, market, christie's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_7455,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_7458,"london, market, sotheby's",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_746,"munich, antikensammlungen: 1449 | unknown, candelori | rome, candelori collection | munich, antikensammlungen: j1154",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_7482,"san simeon (ca), hearst historical state monument: 2380 | northwick, private, spencer-churchill | san simeon (ca), hearst historical state monument: 12306",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_755,"richmond (va), university, lora robins gallery: r2005.04.39 | boston (ma), museum of fine arts: 80.605",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_7717,"dallas (tx), museum of art: 1972.22",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_7848,"london, british museum: b260 | canino, lucien bonaparte, prince of canino | paris, cardinal fesch",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_7985,"adolphseck, schloss fasanerie: 6",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_800011,"oxford, ashmolean museum: 1937.308",european,greek,greece,peloponnese,-575,-550,-525,iron age,Archaic,NA,NA,NA,ceramic,laconian,NA,NA,NA,aryballos,NA,1
bapd,bapd_8054,"florence, museo archeologico etrusco: 1820 | florence, museo archeologico etrusco: 3792",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_8093,"florence, museo archeologico etrusco: 70994 | florence, museo archeologico etrusco: 1853",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_8094,"florence, museo archeologico etrusco: 3799",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_8095,"florence, museo archeologico etrusco: 3809",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_8096,"florence, museo archeologico etrusco: 3824 | florence, museo archeologico etrusco: 1843",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_83,"mannheim, reiss-museum: cg342 | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_8322,"kiel, antikensammlung: b510",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_8439,"paris, musée du louvre: e818",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_900003,"oxford, ashmolean museum: 1929.29 | oxford, j.d. beazley",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_900004,"oxford, ashmolean museum: 1950.6",european,greek,italy,calabria,-575,-537.5,-500,iron age,Archaic,NA,NA,NA,ceramic,chalkidian_black-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_9005522,"bonn, akademisches kunstmuseum: 1092",european,greek,greece,euboea,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,euboean,NA,NA,NA,oinochoe,NA,1
bapd,bapd_9025041,"amsterdam, allard pierson museum: 8684",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9025043,"amsterdam, allard pierson museum: 14335",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028601,"athens, national museum: 567 | athens, national museum: 3508",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_9028624,"new york (ny), market, christie's | private, collection unknown",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_9029783,"basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_9029816,"frankfurt, market, helbing | swansea, collection unknown",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_9029843,"jena, friedrich-schiller-universität: 187 | jena, friedrich-schiller-universität: 348",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_9029873,"rhodes, archaeological museum: 5003",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
bapd,bapd_9029874,"rhodes, archaeological museum: 5003",european,greek,greece,attica,-575,-550,-525,NA,Archaic,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_b,NA,1
