collection,gpp_no,accession_number,culture_general,culture_specific,country_production,region_production,date_earliest,mean_date,date_latest,period,art_period,war,dynasty,dynasty_simple,reign,material,technique,description,ware,maker,object_type,dimensions,N_gpp_no
bapd,bapd_1040,"heidelberg, ruprecht-karls-universität: l15",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1041,"heidelberg, ruprecht-karls-universität: l13",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1042,"heidelberg, ruprecht-karls-universität: l12",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1043,"heidelberg, ruprecht-karls-universität: l11",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1044,"heidelberg, ruprecht-karls-universität: l28",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1045,"heidelberg, ruprecht-karls-universität: l23",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10486,"london, market, sotheby's",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10537,"leiden, rijksmuseum van oudheden: c5",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10538,"leiden, rijksmuseum van oudheden: i93.1.7",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10548,"vannes, musee d'histoire et d'archeologie",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10554,"limoges, musee adrien dubouche: 78.77",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10559,"turin, museo di antichita: 3128 | turin, museo di antichita: 4610",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10575,"turin, museo di antichita: 4605 | turin, museo di antichita: 2365",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10576,"turin, museo di antichita: 4604",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10577,"turin, museo di antichita: 3131 | turin, museo di antichita: 4601",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10578,"turin, museo di antichita: 2373 | turin, museo di antichita: 4607",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10589,"leiden, rijksmuseum van oudheden: nl3",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10594,"limoges, musee adrien dubouche: 78.74",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10619,"copenhagen, national museum: 13276",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,alabastron,NA,1
bapd,bapd_10623,"copenhagen, national museum: chrviii385 | copenhagen, national museum: abc804 | copenhagen, national museum: b82",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1065,"basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_10666,"copenhagen, national museum: 4707",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10668,"copenhagen, national museum: b87 | copenhagen, national museum: chrviii390",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10669,"copenhagen, national museum: 1677",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10670,"copenhagen, national museum: b176 | copenhagen, national museum: abc968",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10672,"copenhagen, national museum: 6443",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10673,"copenhagen, national museum: b175 | copenhagen, national museum: chrviii996",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10674,"copenhagen, national museum: chrviii113 | copenhagen, national museum: b183",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10675,"copenhagen, national museum: b182 | copenhagen, national museum: chrviii117",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10676,"copenhagen, national museum: chrviii29 | copenhagen, national museum: b177",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10677,"copenhagen, national museum: 7606",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10678,"copenhagen, national museum: b181",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10679,"copenhagen, national museum: b179",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1069,"erlangen, friedrich-alexander-universität: loan (private) | basel, market, münzen und medaillen a.g. | germany, private",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10695,"brussels, musées royaux: a2314",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,alabastron,NA,1
bapd,bapd_10762,"copenhagen, national museum: chrviii392 | copenhagen, national museum: b178",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10763,"copenhagen, national museum: abc1031",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1080,"leiden, rijksmuseum van oudheden: roic10",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1081,"leiden, rijksmuseum van oudheden: roii34",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1082,"leiden, rijksmuseum van oudheden: k94.9.30",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1083,"leiden, rijksmuseum van oudheden: roii41",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10843,"paris, musee auguste rodin: 865",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1085,"leiden, rijksmuseum van oudheden: i98.5.13",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1086,"leiden, rijksmuseum van oudheden: roii26",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1087,"leiden, rijksmuseum van oudheden: roii22",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1088,"leiden, rijksmuseum van oudheden: roii21",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10881,"sevres, musee ceramique: 156.2 | -, deno collection",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10890,"sevres, musee ceramique: 1419.25",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10924,"paris, musee auguste rodin: 611",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10948,"brussels, musées royaux: a2137",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10970,"copenhagen, national museum: chrviii946 | copenhagen, national museum: b96",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10974,"copenhagen, national museum: b89 | copenhagen, national museum: abc805",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10975,"copenhagen, national museum: chrviii948 | copenhagen, national museum: b78",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_10981,"brussels, musées royaux: a1312",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,amphora_psykter,NA,1
bapd,bapd_11140,"compiegne, musée vivenel: 1047",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11141,"compiegne, musée vivenel: 885",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11143,"compiegne, musée vivenel: 1048",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11144,"compiegne, musée vivenel: 1040",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11145,"compiegne, musée vivenel: 882",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11148,"compiegne, musée vivenel: 875",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11334,"paris, cabinet des medailles: h1121",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11335,"paris, cabinet des medailles: 304 | unknown, private, prokesch-osten collection | paris, cabinet des medailles: i5045",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11504,"copenhagen, national museum: chrviii383 | copenhagen, national museum: b97",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11533,"adolphseck, schloss fasanerie: 56",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11551,"freiburg, market, galerie günter puhze | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,alabastron,NA,1
bapd,bapd_11679,"princeton (nj), the art museum, princeton university: 84.12 | beverly hills (ca), market, summa galleries",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,alabastron,NA,1
bapd,bapd_11785,"london, market, ede",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,olpe,NA,1
bapd,bapd_1179,"hamburg, museum fur kunst und gewerbe: 1959.301",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1180,"hamburg, museum fur kunst und gewerbe: 1952.144",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1181,"hamburg, museum fur kunst und gewerbe: 1917.1022",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11818,"london, british museum: e251 | naples, private, hamilton",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_11936,"oxford, ashmolean museum: g293 | oxford, ashmolean museum: 527 | oxford, ashmolean museum: v527",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_1197,"kassel, staatliche museen kassel, antikensammlung: t437",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11978,"stuttgart, wurttembergisches landesmuseum: 102 | stuttgart, wurttembergisches landesmuseum: 101",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11986,"stuttgart, wurttembergisches landesmuseum: 87 | stuttgart, wurttembergisches landesmuseum: 4.101",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11987,"stuttgart, wurttembergisches landesmuseum: 94",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11988,"stuttgart, wurttembergisches landesmuseum: 95",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11998,"altenburg, staatliches lindenau-museum: 167",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_11999,"altenburg, staatliches lindenau-museum: 163",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12000,"altenburg, staatliches lindenau-museum: 153",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12001,"altenburg, staatliches lindenau-museum: 165",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12002,"altenburg, staatliches lindenau-museum: 157",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12003,"altenburg, staatliches lindenau-museum: 155",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12004,"altenburg, staatliches lindenau-museum: 151",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12005,"altenburg, staatliches lindenau-museum: 159",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12006,"altenburg, staatliches lindenau-museum: 162",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12011,"altenburg, staatliches lindenau-museum: 154",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12012,"mannheim, reiss-museum: cg9",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12014,"mannheim, reiss-museum: cg308",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12015,"mannheim, reiss-museum: cg6",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12016,"mannheim, reiss-museum: cg192",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12018,"altenburg, staatliches lindenau-museum: 160",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12026,"mannheim, reiss-museum: cg140",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black pattern,NA,NA,NA,alabastron,NA,1
bapd,bapd_12027,"mannheim, reiss-museum: cg191",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12036,"mainz, johannes gutenberg universität: 15",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12037,"mainz, johannes gutenberg universität: 14",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12038,"mannheim, reiss-museum: cg139",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_12045,"altenburg, staatliches lindenau-museum: 150",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black pattern,NA,NA,NA,lekythos,NA,1
bapd,bapd_1205,"kassel, staatliche museen kassel, antikensammlung: t716",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_12051,"altenburg, staatliches lindenau-museum: 215",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_1209,"kassel, staatliche museen kassel, antikensammlung: t39",european,greek,greece,attica,-500,-475,-450,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
